"eventid";"success";"date";"gname";"individual";"phenomenon_area";"city";"latitude";"longitude";"dayunclear";"locationunclear";"doubtterr";"alternative_txt";"nkill";"nwound";"nkillter";"nwoundte";"attacktype1_txt";"attacktype2_txt";"targtype1_txt";"targtype2_txt";"targtype3_txt";"target1";"target2";"target3";"corp1";"corp2";"corp3";"weaptype1_txt";"weapsubtype1_txt";"weaptype2_txt";"weapsubtype2_txt";"weaptype3_txt";"weapsubtype3_txt";"weapdetail";"suicide"
200804260005;1;2008-04-26;"Unknown";0;"Uncategorized";"Quefurt";51,383298;11,600974;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"The lodgings of Polish migrant workers";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"Firebombs were used in the arson attack.";0
200812130005;1;2008-12-13;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Passau";48,566966;13,432028;0;0;0;NA;NA;1;NA;NA;"Armed Assault";NA;"Police";NA;NA;"Police Chief Alois Mannichl";NA;NA;"German Law Enforcement";NA;NA;"Melee";"Knife or Other Sharp Object";NA;NA;NA;NA;"A knife was used in the attack.";0
200903230004;1;2009-03-23;"Unknown";0;"Uncategorized";"Stadtallendorf";50,826617;9,017889;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"A mosque";NA;NA;NA;NA;NA;"Incendiary";"Gasoline or Alcohol";NA;NA;NA;NA;"A gasoline canister, a cloth drenched in gasoline, and two beer bottles filled with a flammable substance were used in the attack.";0
200907060016;1;2009-07-06;"Unknown";0;"Uncategorized";"Munich";48,155225;11,506005;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"The Chinese Consulate";NA;NA;"Chinese Consulate";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"Three Molotov cocktails were used in the attack.";0
200912030019;1;2009-12-01;"Unknown";0;"Uncategorized";"Berlin";52,50153;13,401851;1;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"The target was a Federal Office of Criminal Investigation.";NA;NA;"Federal Office of Criminal Investigation";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
200912030020;1;2009-12-03;"Hoodie Wearers";0;"Uncategorized";"Hamburg";53,553813;9,991586;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Police";NA;NA;"A police station and two police cars";NA;NA;"Hamburg Law Enforcement";NA;NA;"Incendiary";"Arson/Fire";"Melee";"Blunt Object";NA;NA;"An unknown incendiary device was used in the attack.  Stones were used in the attack.";0
201011020008;0;2010-11-02;"Conspiracy of Cells of Fire";0;"Foreign Extremism";"Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Assassination";NA;"Government (General)";NA;NA;"The German Chancellor, Angela Merkel,";NA;NA;"German Government";NA;NA;"Explosives";"Letter Bomb";NA;NA;NA;NA;"An improvised explosive device was to be used in the attack.";0
201101170007;0;2011-01-17;"Unknown";0;"Uncategorized";"Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"The Croatian Embassy in Berlin";NA;NA;"Croatian Government";NA;NA;"Explosives";"Letter Bomb";NA;NA;NA;NA;"A hand grenade placed inside a package was to be used in the attack.";0
201103020018;1;2011-03-02;"Jihadi-inspired extremists";1;"Islamism";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";2;2;NA;NA;"Armed Assault";NA;"Military";NA;NA;"Air Force personnel boarding a bus";NA;NA;"Air Force";NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"A pistol was used in the attack";0
201110100012;0;2011-10-10;"Hekla Reception Committee-Initiative for More Social Eruptions";0;"Left-Wing Extremism";"Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"The central train station in Berlin, Germany";NA;NA;"Berlin Hauptbahnhof";NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"The timed incendiary device was composed of seven bottles which contained flammable liquids and were linked together to a fuse.";0
201110100013;1;2011-10-10;"Hekla Reception Committee-Initiative for More Social Eruptions";0;"Left-Wing Extremism";"Brieselang";52,588717;12,993372;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"The Inter City Express rail line";NA;NA;"Inter City Express";NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"The timed incendiary device was composed of a three battery improvised electronic detonator, a canister, gasoline and other unspecified materials.";0
201110110004;0;2011-10-11;"Hekla Reception Committee-Initiative for More Social Eruptions";0;"Left-Wing Extremism";"Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"The railroad south of Berlin";NA;NA;NA;NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"Three timed incendiary devices were used.";0
201110120010;0;2011-10-12;"Hekla Reception Committee-Initiative for More Social Eruptions";0;"Left-Wing Extremism";"Staaken";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"The Staaken train station";NA;NA;"Staaken";NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"An unknown number of timed incendiary devices were used in the attack.";0
201110130007;0;2011-10-13;"Hekla Reception Committee-Initiative for More Social Eruptions";0;"Left-Wing Extremism";"Staaken";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"The railroad tracks outside Staaken station";NA;NA;"Staaken";NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"The three timed incendiary devices were made of gasoline, a container, a three-battery timer and a few unspecified components.";0
201112070001;0;2011-12-07;"Informal Anarchist Federation";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Josef Ackermann";NA;NA;"Head of Deutsche Bank";NA;NA;"Explosives";"Letter Bomb";NA;NA;NA;NA;"No additional information available";0
201201230007;1;2012-01-23;"Unknown";0;"Uncategorized";"Magdeburg";52,130807;11,628878;0;0;1;"Other Crime Type";NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Police";NA;NA;"Police Cars";NA;NA;"Saxony-Anhalt Police";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201205010017;0;2012-05-01;"Unknown";0;"Uncategorized";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Private Citizens & Property";NA;NA;"May Day Leftist Parade";NA;NA;NA;NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"Three explosive devices consisting of explosive material, chlorate, and sugar that were placed in aluminum pipes about 40 centimeters each were used in the attack.";0
201205140051;1;2012-05-14;"Friends of Loukanikos";0;"Uncategorized";"Potsdam";52,394193;13,07269;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Vehicle of Head: Horst Reichenbach";NA;NA;"European Union (EU) Task Force for Greece";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201210150015;1;2012-10-15;"Unknown";0;"Uncategorized";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Vehicle of Attache";NA;NA;"Greek Ministry of Foreign Affairs";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201212100015;0;2012-12-10;"Muslim extremists";0;"Islamism";"Bonn";50,737371;7,098213;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"Main Bonn Rail Station";NA;NA;NA;NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"An explosive device consisting of butane gas, ammonium nitrate, metal pipes, a battery, and a light bulb intended to trigger the device and concealed inside a travel bag was used in the attack.";0
201401020034;1;2014-01-02;"Unknown";0;"Uncategorized";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Diplomats";NA;NA;"Turkish Ministry of Foreign Affairs";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201407020046;1;2014-07-02;"Conspiracy of Cells of Fire";0;"Foreign Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Car of Diplomat";NA;NA;"Greek Ministry of Foreign Affairs";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201407290016;0;2014-07-29;"Palestinian Extremists";0;"Uncategorized";"Wuppertal";51,256856;7,151574;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Synagogue";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"Molotov cocktails were used in the attack.";0
201408100063;1;2014-08-10;"Anti-Muslim extremists";0;"Uncategorized";"Bielefeld";52,029146;8,532607;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;"Suleymaniye Mosque";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201408110052;1;2014-08-11;"Anti-Muslim extremists";0;"Uncategorized";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;"Mevlana Mosque";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201408250087;1;2014-08-25;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Headquarters";NA;NA;"Christian Democratic Union (CDU)";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A petrol bomb was used in the attack.";0
201408280032;1;2014-08-28;"Left-wing extremists";0;"Left-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Transportation";NA;NA;"Power Cable Shaft";NA;NA;"Deutsche Bahn";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201408300060;1;2014-08-30;"Unknown";0;"Uncategorized";"Oldenburg";53,14345;8,214552;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;"Haci Bayram Mosque";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201408300061;1;2014-09-04;"Unknown";0;"Uncategorized";"Moelln";53,620091;10,689131;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Turkish Mosque";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201409290078;1;2014-09-29;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Reichstag Building";NA;NA;"Bundestag";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201410110069;1;2014-10-11;"Yazidi extremists";0;"Foreign Extremism";"Bad Salzuflen";52,075864;8,760305;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201410120059;0;2014-10-12;"Unknown";0;"Uncategorized";"Gross Lusewitz";54,070964;12,338868;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Housing for Asylum Seekers";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"Two Molotov cocktails were used in the attack.";0
201411240072;0;2014-11-24;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Associated Building of the Bundestag";NA;NA;"Paul-Loebe-Haus";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201412120084;1;2014-12-12;"Free Network South (Freies Netz Sued)";0;"Right-Wing Extremism";"Vorra";49,557422;11,492953;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Hostel";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201501110002;1;2015-01-11;"Unknown";0;"Uncategorized";"Hamburg";53,556487;9,910117;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Journalists & Media";NA;NA;"Offices";NA;NA;"Hamburger Morgenpost";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"Firebombs were used in the attack.";0
201502090097;1;2015-02-09;"Anti-Immigrant extremists";0;"Right-Wing Extremism";"Escheburg";53,466555;10,309066;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Hostel";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201503020099;1;2015-03-02;"Patriotic Europeans against the Islamization of the West (PEGIDA)";0;"Right-Wing Extremism";"Dresden";51,054486;13,735276;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";"Unarmed Assault";"Private Citizens & Property";NA;NA;"Rally";NA;NA;"Anti-Patriotic Europeans Against the Islamisation of the West (PEGIDA) Rally";NA;NA;"Explosives";"Other Explosive Type";"Other";NA;NA;NA;"Firecrackers and thrown glass bottles were used in the attack.";0
201503230050;0;2015-03-23;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Paul-Loebe-Haus";NA;NA;"Bundestag";NA;NA;"Incendiary";"Gasoline or Alcohol";NA;NA;NA;NA;"A gasoline bomb was used in the attack.";0
201504040028;1;2015-04-04;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Troeglitz";51,059049;12,183489;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Shelter";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201504130001;1;2015-04-13;"Anti-Muslim extremists";0;"Uncategorized";"Witten";51,444674;7,367783;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;"Sultan Ahmet Mosque";NA;NA;"Incendiary";"Gasoline or Alcohol";NA;NA;NA;NA;"Gasoline was used in the attack.";0
201504210027;1;2015-04-21;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Building";NA;NA;"Bundestag";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201504220080;1;2015-04-22;"Right-wing extremists";0;"Right-Wing Extremism";"Brand-Erbisdorf";50,866689;13,32366;0;0;0;NA;NA;1;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Asylum Seeker: Margaret G.";NA;NA;NA;NA;NA;"Explosives";"Other Explosive Type";"Melee";"Knife or Other Sharp Object";NA;NA;"A thrown firecracker and a 10-inch knife were used in the attack.";0
201505060092;1;2015-05-06;"Unknown";0;"Uncategorized";"Limburgerhof";49,420761;8,390031;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Under Construction Refugee Housing";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201505240097;1;2015-05-24;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Bellevue Palace";NA;NA;"Government of Germany";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201506080073;0;2015-06-08;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Government Building";NA;NA;"Federal Chancellery";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201506280082;1;2015-06-28;"Unknown";0;"Uncategorized";"Meissen";51,163024;13,487887;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Dorm";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201506290116;1;2015-06-29;"Unknown";0;"Uncategorized";"Lubeck";53,865467;10,686559;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Hostel";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201507090075;1;2015-07-09;"German Resistance Movement";0;"Right-Wing Extremism";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Government Building";NA;NA;"Federal Chancellery";NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A Molotov cocktail was used in the attack.";0
201507110078;1;2015-07-11;"Unknown";0;"Uncategorized";"Bohlen";51,200695;12,387038;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Asylum Seeker Hostel";NA;NA;NA;NA;NA;"Firearms";"Unknown Gun Type";NA;NA;NA;NA;NA;0
201507120097;1;2015-07-12;"Unknown";0;"Uncategorized";"Bohlen";51,200695;12,387038;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Asylum Seeker Hostel";NA;NA;NA;NA;NA;"Firearms";"Unknown Gun Type";NA;NA;NA;NA;NA;0
201507150090;1;2015-07-15;"The Third Way (Der III. Weg)";0;"Right-Wing Extremism";"Reichertshofen";48,65703;11,46785;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Housing";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201507270035;0;2015-07-27;"Freital Group";0;"Right-Wing Extremism";"Freital";51,000867;13,651241;0;0;0;NA;NA;NA;NA;NA;"Assassination";NA;"Government (General)";NA;NA;"Car of Councillor: Michael Richter";NA;NA;"Government of Freital";NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;NA;0
201508200039;0;2015-08-20;"Unknown";0;"Uncategorized";"Berlin";52,501532;13,40185;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Housing";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;"Burning wood was used in the attack.";0
201508210049;1;2015-08-21;"Unknown";0;"Uncategorized";"Neustadt an der Walnaab";49,732531;12,182025;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Refugee Housing";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201508240130;1;2015-08-24;"Unknown";0;"Uncategorized";"Weissach im Tal";48,929112;9,476628;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Asylum Accommodation Center";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201508250073;1;2015-08-25;"Unknown";0;"Uncategorized";"Leipzig";51,342239;12,374772;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Housing";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201508250142;1;2015-08-25;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Nauen";52,605166;12,874143;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Shelter";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201508280043;1;2015-08-28;"Right-wing extremists";0;"Right-Wing Extremism";"Salzhemmendorf";52,066314;9,587139;0;0;0;NA;NA;NA;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Residence of Refugees";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A petrol bomb was used in the attack.";0
201509040057;1;2015-09-04;"Unknown";0;"Uncategorized";"Heppenheim";49,6448;8,682947;0;0;0;NA;NA;5;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Refugee Shelter";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509070062;1;2015-09-07;"Unknown";0;"Uncategorized";"Rottenburg";48,478239;8,942529;0;0;0;NA;NA;5;NA;NA;"Armed Assault";NA;"Private Citizens & Property";NA;NA;"Refugee Shelter";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509070064;1;2015-09-07;"Unknown";0;"Uncategorized";"Ebeleben";51,284602;10,735474;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Shelters";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509070077;1;2015-09-07;"Unknown";0;"Uncategorized";"Rockensussra";51,26837;10,699824;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Shelters";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509090085;1;2015-09-09;"Unknown";0;"Uncategorized";"Gersheim";49,147562;7,203443;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Asylum Center";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509100063;1;2015-09-10;"Kurdistan Workers' Party (PKK)";0;"Foreign Extremism";"Bielefeld";52,029643;8,532379;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Religious Figures/Institutions";NA;NA;"Mosque";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
201509110056;1;2015-09-11;"Unknown";0;"Uncategorized";"Gerstungen";50,963539;10,066789;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Shelter";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";NA;NA;NA;NA;"A firebomb was used in the attack.";0
201509170068;1;2015-09-17;"Muslim extremists";0;"Islamism";"Berlin";52,501532;13,40185;0;0;0;NA;1;1;1;NA;"Armed Assault";NA;"Police";NA;NA;"Officer";NA;NA;"German Federal Police";NA;NA;"Melee";"Knife or Other Sharp Object";NA;NA;NA;NA;"A knife was used in the attack.";0
201509190070;1;2015-09-19;"Unknown";0;"Uncategorized";"Neuhardenberg";52,595944;14,238905;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Vehicles";NA;NA;"Welcoming Group for Refugees";NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
201509200091;1;2015-09-19;"Freital Group";0;"Right-Wing Extremism";"Freital";51,000765;13,650988;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Private Citizens & Property";NA;NA;"Apartment of Refugees";NA;NA;NA;NA;NA;"Explosives";"Other Explosive Type";NA;NA;NA;NA;"Fireworks were used in the attack.";0
201509200092;1;2015-09-19;"Unknown";0;"Uncategorized";"Wertheim";49,758653;9,512862;0;0;0;NA;NA;2;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Planned Refugee Shelter";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;NA;0
